mz	rt	intensity
545.282893	20.56	1053
550.298079	20.56	602
559.299839	20.56	602
575.293878	20.56	486.93
575.327766	20.56	602
582.361903	20.56	903
588.77842	20.56	1053
607.286767	20.56	383.21
607.318103	20.56	451
611.325736	20.56	451
620.297713	20.56	274.55
620.336421	20.56	602
629.312773	20.56	2281
641.800965	20.56	451
648.368157	20.56	903
659.351169	20.56	451
665.299377	20.56	903
665.354041	20.56	596.45
674.345405	20.56	451
677.365332	20.56	451
677.806708	20.56	1354
677.861884	20.56	224.58
678.309637	20.56	1203
678.375873	20.56	83.79
679.314902	20.56	752
685.814404	20.56	752
687.363082	20.56	602
703.357189	20.56	301
704.399072	20.56	602
754.862205	20.56	1203
767.0454	20.56	602
774.396517	20.56	1053
775.858904	20.56	1956
788.471241	20.56	1655
792.416741	20.56	602
803.414569	20.56	2179
805.383859	20.56	1522
816.471495	20.56	301
823.442908	20.56	1203
824.447989	20.56	602
832.459147	20.56	602
863.440972	20.56	903
880.446334	20.56	451
890.416695	20.56	602
902.52955	20.56	1354
903.467909	20.56	602
931.492567	20.56	602
950.401145	20.56	752
980.414194	20.56	1203
1002.527163	20.56	451
1004.426742	20.56	451
1079.420915	20.56	752
385.252681	20.6	1715
391.722053	20.6	857
394.741849	20.6	1286
395.24109	20.6	1000
404.727161	20.6	1000
421.233233	20.6	572
446.238506	20.6	797.83
446.253429	20.6	1000
452.244811	20.6	857
452.268848	20.6	694.09
455.712501	20.6	857
461.237078	20.6	572
471.731065	20.6	572
482.225586	20.6	714
492.288804	20.6	1143
511.248726	20.6	286
525.278409	20.6	572
535.286403	20.6	714
580.801392	20.6	1000
581.853661	20.6	1286
595.28598	20.6	572
597.328888	20.6	1143
601.299559	20.6	1143
602.318117	20.6	572
603.258161	20.6	188.34
603.292863	20.6	714
603.331036	20.6	347.1
625.816983	20.6	857
635.314465	20.6	572
641.300436	20.6	1000
642.323036	20.6	572
642.796393	20.6	429
646.36172	20.6	1000
652.844295	20.6	572
657.791052	20.6	714
657.823665	20.6	144.98
664.329436	20.6	345.86
664.373135	20.6	1143
684.809857	20.6	1429
723.341292	20.6	1429
751.391659	20.6	857
752.39259	20.6	714
755.371866	20.6	1429
756.897447	20.6	12242
757.900802	20.6	4280
776.85962	20.6	572
799.311197	20.6	1000
809.436982	20.6	2034
849.379187	20.6	857
868.401575	20.6	1000
888.445469	20.6	714
904.470331	20.6	429
951.395622	20.6	429
962.544944	20.6	572
402.212266	20.65	450
403.687063	20.65	397.71
403.726806	20.65	5879
404.227082	20.65	3215
407.212338	20.65	900
444.225692	20.65	3205
444.729085	20.65	1800
449.272166	20.65	600
450.761543	20.65	1200
462.229829	20.65	600
496.252544	20.65	640.84
496.277723	20.65	750
498.266392	20.65	5103
499.272947	20.65	1979
501.741948	20.65	323.4
501.770431	20.65	750
504.929618	20.65	4724
505.266213	20.65	3469
505.606133	20.65	1771
506.244839	20.65	1200
517.243036	20.65	600
538.274636	20.65	750
548.318021	20.65	900
550.778888	20.65	1050
551.283001	20.65	750
552.289307	20.65	600
560.286423	20.65	1200
560.795267	20.65	600
579.232773	20.65	750
581.297576	20.65	450
584.271753	20.65	750
587.804721	20.65	600
602.793691	20.65	600
607.266364	20.65	450
610.315825	20.65	1350
616.320139	20.65	1350
621.282591	20.65	750
623.309368	20.65	900
625.310975	20.65	1200
626.307678	20.65	900
640.301554	20.65	2575
650.308142	20.65	2951
650.816236	20.65	2885
651.857907	20.65	1200
657.330935	20.65	750
657.424859	20.65	1200
717.868482	20.65	450
720.330098	20.65	1200
720.390771	20.65	1167.51
755.872486	20.65	600
757.398368	20.65	8151
758.406938	20.65	1500
774.859873	20.65	5043
775.35919	20.65	3686
797.380093	20.65	450
804.425255	20.65	1050
810.439838	20.65	900
872.933141	20.65	600
887.447331	20.65	1800
899.512847	20.65	2157
943.449116	20.65	1050
950.723488	20.65	1050
1001.536442	20.65	750
466.257125	20.69	1110
503.289659	20.69	952
506.7441	20.69	634
527.287649	20.69	634
544.299037	20.69	1745
547.300095	20.69	476
583.784212	20.69	634
587.302138	20.69	952
589.2829	20.69	634
594.342276	20.69	476
609.806143	20.69	2023
615.317564	20.69	5891
615.398174	20.69	328.01
617.314101	20.69	634
617.35954	20.69	476
617.398352	20.69	476
622.361372	20.69	476
627.340368	20.69	2934
628.350017	20.69	1427
630.302427	20.69	634
630.344993	20.69	490.17
634.296379	20.69	793
647.343517	20.69	1427
651.341205	20.69	1763
663.304215	20.69	317
663.344242	20.69	206.74
666.34574	20.69	793
696.326858	20.69	679.27
696.352956	20.69	952
707.788319	20.69	793
725.389827	20.69	952
736.371124	20.69	476
740.383972	20.69	793
748.431808	20.69	1269
748.474326	20.69	788.34
749.376301	20.69	634
749.395523	20.69	476
756.388158	20.69	481
758.905225	20.69	476
768.373057	20.69	634
772.404351	20.69	317
776.358527	20.69	952
780.375663	20.69	1586
781.374532	20.69	634.57
781.421925	20.69	1143
784.367691	20.69	634
789.472469	20.69	1110
791.409871	20.69	793
801.37408	20.69	179.16
801.418076	20.69	952
806.364388	20.69	1339.96
806.44463	20.69	13241
807.380671	20.69	1115.23
807.452935	20.69	5574
818.849873	20.69	793
819.341033	20.69	476
841.452165	20.69	793
849.371599	20.69	634
855.406342	20.69	317
874.426858	20.69	476
879.43629	20.69	634
891.444204	20.69	1110
892.447457	20.69	476
903.527284	20.69	476
973.540321	20.69	634
1057.413517	20.69	634
1152.553305	20.69	1269
374.215483	20.73	968
406.70787	20.73	968
420.221421	20.73	807
450.260601	20.73	1774
471.737048	20.73	645
505.745865	20.73	1613
534.266641	20.73	807
535.798689	20.73	1613
549.317606	20.73	968
550.292244	20.73	484
555.360834	20.73	807
559.286934	20.73	645
565.287176	20.73	323
569.797784	20.73	968
570.299726	20.73	807
576.782723	20.73	4689
583.299537	20.73	1129
584.306623	20.73	484
607.310817	20.73	484
607.808912	20.73	1774
608.307114	20.73	1452
622.818752	20.73	807
629.6318	20.73	968
630.278311	20.73	484
637.330524	20.73	1129
642.448649	20.73	484
643.33384	20.73	1290
643.380427	20.73	1108.95
655.314842	20.73	484
657.288185	20.73	1129
658.417823	20.73	807
661.797326	20.73	645
661.833672	20.73	123.29
679.332975	20.73	484
689.334251	20.73	161
693.335415	20.73	645
702.364411	20.73	323
711.35237	20.73	323
724.377985	20.73	1806
742.364198	20.73	645
746.376935	20.73	645
746.407814	20.73	204.73
747.419848	20.73	3517
749.887273	20.73	323
774.402912	20.73	968
778.411128	20.73	645
779.416486	20.73	484
790.906742	20.73	807
792.403842	20.73	645
798.472587	20.73	645
808.448894	20.73	1452
808.890226	20.73	968
815.413131	20.73	484
817.468746	20.73	807
818.344277	20.73	1452
831.451032	20.73	1129
832.446681	20.73	484
866.377952	20.73	645
883.453735	20.73	1129
900.510101	20.73	1290
906.430018	20.73	484
1010.479132	20.73	807
1151.555349	20.73	1796
1228.612836	20.73	1452
1229.628243	20.73	1613
404.730022	20.78	761
416.233323	20.78	761
441.730918	20.78	1369
494.762239	20.78	761
496.268243	20.78	456
529.203146	20.78	1521
529.703793	20.78	1217
530.281993	20.78	761
536.29626	20.78	608
546.24291	20.78	608
546.266025	20.78	270.14
561.785814	20.78	761
567.29057	20.78	456
567.31076	20.78	308.48
570.819741	20.78	456
573.282739	20.78	376.17
573.319951	20.78	1369
574.284495	20.78	246.02
574.321739	20.78	608
576.280822	20.78	7046
577.284971	20.78	3089
577.794728	20.78	913
578.285877	20.78	913
580.292972	20.78	1065
582.783992	20.78	1369
583.790167	20.78	608
593.336008	20.78	608
595.285489	20.78	608
596.289453	20.78	608
597.787288	20.78	608
602.296991	20.78	456
608.813089	20.78	1065
614.357384	20.78	761
614.81692	20.78	8256
615.815328	20.78	2129
617.282162	20.78	608
617.801089	20.78	456
619.779982	20.78	913
628.63651	20.78	2466
631.335048	20.78	608
636.332808	20.78	2004
652.331505	20.78	761
672.302749	20.78	608
672.34671	20.78	350.38
678.317091	20.78	761
692.3456	20.78	608
701.83536	20.78	456
708.337475	20.78	294.06
708.390119	20.78	761
716.399086	20.78	913
716.811966	20.78	913
717.319911	20.78	913
722.838761	20.78	608
733.341609	20.78	761
738.400669	20.78	456
750.365655	20.78	608
772.434387	20.78	913
804.425002	20.78	456
805.390247	20.78	608
812.412387	20.78	11036
813.411394	20.78	4314
814.416428	20.78	2434
822.431788	20.78	1065
824.446964	20.78	608
837.41809	20.78	608
843.373358	20.78	456
862.452232	20.78	608
896.71385	20.78	761
901.514012	20.78	761
942.455045	20.78	1673
1011.482393	20.78	761
385.251934	20.82	610
404.231998	20.82	1068
430.249456	20.82	915
474.736333	20.82	610
486.736864	20.82	763
507.78796	20.82	2644
517.265458	20.82	1068
520.322151	20.82	610
533.772957	20.82	610
552.271886	20.82	610
569.287833	20.82	1373
571.309683	20.82	610
575.290514	20.82	610
578.787051	20.82	305
578.976782	20.82	610
579.797025	20.82	610
580.762743	20.82	338.71
580.803602	20.82	610
584.275441	20.82	915
598.267799	20.82	610
628.969374	20.82	2593
644.369707	20.82	1220
650.819442	20.82	610
658.338069	20.82	763
659.350306	20.82	458
671.266902	20.82	458
673.307888	20.82	458
674.341399	20.82	458
676.360905	20.82	305
694.370475	20.82	915
715.405498	20.82	1373
717.402146	20.82	1068
721.870886	20.82	1734
726.395505	20.82	610
758.355189	20.82	610
802.442669	20.82	458
809.456592	20.82	458
823.445722	20.82	458
836.916302	20.82	305
839.390661	20.82	154.36
839.447969	20.82	1220
840.446577	20.82	610
841.442684	20.82	305
859.479827	20.82	1397
860.486636	20.82	1220
867.402378	20.82	305
882.449675	20.82	2532
897.039652	20.82	610
899.51683	20.82	915
1013.551352	20.82	1549
371.73443	20.87	1489
446.267945	20.87	677
473.773373	20.87	947
487.925776	20.87	677
501.269413	20.87	677
507.284872	20.87	3536
508.288206	20.87	1083
512.248991	20.87	1218
518.271853	20.87	275.21
518.300802	20.87	1083
558.283811	20.87	1218
590.781736	20.87	541
594.792651	20.87	406
600.266639	20.87	278.45
600.308178	20.87	1083
600.803561	20.87	812
609.314763	20.87	947
620.310801	20.87	406
621.817783	20.87	812
635.306194	20.87	541
643.8207	20.87	337.8
643.874475	20.87	677
656.320869	20.87	677
677.810018	20.87	541
683.31081	20.87	428.31
683.351436	20.87	947
700.836349	20.87	541
702.363796	20.87	271
718.40094	20.87	541
721.373964	20.87	3398
722.376152	20.87	1218
752.460543	20.87	812
752.864244	20.87	812
766.368615	20.87	541
767.357689	20.87	677
768.03492	20.87	677
768.36444	20.87	947
768.696781	20.87	541
778.359885	20.87	406
818.8461	20.87	947
836.441947	20.87	406
883.441095	20.87	1353
904.418258	20.87	541
957.513889	20.87	1083
973.468166	20.87	406
1024.495296	20.87	541
1344.558892	20.87	541
403.727387	20.91	1582
453.24627	20.91	431
473.267107	20.91	2188
477.72696	20.91	719
479.263047	20.91	1438
480.256421	20.91	431
487.254369	20.91	719
487.591309	20.91	1006
488.259764	20.91	863
494.271603	20.91	719
514.368049	20.91	575
532.26289	20.91	719
560.784536	20.91	719
563.299866	20.91	719
578.633275	20.91	719
585.252739	20.91	719
588.778537	20.91	431
598.803902	20.91	431
611.318081	20.91	431
613.797479	20.91	863
622.822776	20.91	575
661.303705	20.91	1294
663.295635	20.91	719
682.806502	20.91	719
699.293055	20.91	416.53
699.322945	20.91	575
731.322497	20.91	381.13
731.383631	20.91	3233
732.346551	20.91	3113
732.844775	20.91	1837
736.402133	20.91	863
742.453416	20.91	3739
744.463308	20.91	431
746.384892	20.91	431
757.401021	20.91	1586
765.383692	20.91	575
864.408729	20.91	575
896.388108	20.91	719
918.452034	20.91	575
918.674701	20.91	575
918.930904	20.91	575
928.507362	20.91	719
956.512989	20.91	2915
1014.552585	20.91	863
1344.046486	20.91	431
435.268685	20.96	585
437.228322	20.96	779
452.250613	20.96	390
464.753716	20.96	1364
560.283434	20.96	585
577.295606	20.96	1559
579.298792	20.96	974
582.790594	20.96	585
583.285437	20.96	585
599.294941	20.96	974
607.342036	20.96	1948
610.294984	20.96	779
610.340359	20.96	729.97
620.818215	20.96	1364
621.310728	20.96	1169
621.367076	20.96	1072.09
622.311117	20.96	974
622.342838	20.96	584.35
624.29012	20.96	1754
629.306201	20.96	779
629.359367	20.96	736.43
641.307147	20.96	585
644.369904	20.96	989
654.320361	20.96	1364
657.298673	20.96	974
657.324029	20.96	330.94
664.326255	20.96	779
671.351209	20.96	585
671.774308	20.96	974
673.344137	20.96	585
678.317241	20.96	974
681.308505	20.96	390
691.353961	20.96	585
701.342105	20.96	779
701.390748	20.96	166.13
710.813884	20.96	585
713.339895	20.96	779
730.882006	20.96	1559
731.846398	20.96	4669
740.387109	20.96	585
740.897912	20.96	585
747.421773	20.96	1364
751.399746	20.96	779
751.860241	20.96	779
752.36467	20.96	779
759.407056	20.96	1364
774.861709	20.96	974
788.46753	20.96	974
791.397486	20.96	585
800.394157	20.96	779
806.385025	20.96	1169
807.438602	20.96	1169
814.423111	20.96	779
815.417244	20.96	585
828.419292	20.96	1169
829.436229	20.96	779
838.39218	20.96	779
867.389083	20.96	479.55
867.447338	20.96	585
868.434388	20.96	585
873.454665	20.96	974
874.468931	20.96	585
926.364718	20.96	390
945.514463	20.96	1754
946.532235	20.96	779
987.518846	20.96	585
478.760335	21	2074
500.270947	21	922
500.302548	21	492.12
502.295444	21	1383
562.312338	21	1152
584.760656	21	1383
589.361289	21	691
599.761624	21	120.45
599.799686	21	922
616.398184	21	1613
623.316607	21	691
624.79502	21	1152
629.277847	21	461
635.321605	21	1383
645.323625	21	30511
645.822731	21	9573
646.321902	21	4769
656.797315	21	922
658.432926	21	922
660.79832	21	1613
672.80165	21	461
686.459511	21	1152
704.405179	21	13946
705.406784	21	5993
706.409925	21	1383
725.884821	21	922
733.353319	21	922
733.383928	21	142.49
735.394272	21	1383
743.458535	21	1383
756.470247	21	1152
756.893254	21	922
760.39796	21	1152
774.374112	21	691
883.440448	21	1383
1002.573661	21	922
1289.636229	21	2796
352.705398	21.05	1437
451.26568	21.05	1198
465.757789	21.05	958
501.791837	21.05	1677
532.318315	21.05	2156
548.318134	21.05	3353
559.30018	21.05	479
568.321141	21.05	958
576.288078	21.05	1916
585.267036	21.05	958
613.294255	21.05	1437
625.313188	21.05	719
637.342389	21.05	1198
638.31176	21.05	719
643.810097	21.05	1437
644.330499	21.05	958
644.821379	21.05	36183
646.822327	21.05	1916
650.321168	21.05	958
653.320244	21.05	479
655.814937	21.05	1198
657.425999	21.05	958
661.311512	21.05	1198
671.274864	21.05	1198
672.350926	21.05	1198
673.322096	21.05	719
676.312803	21.05	5598
690.351255	21.05	1198
705.823367	21.05	1677
706.331405	21.05	1198
712.348263	21.05	958
720.394609	21.05	719
726.383353	21.05	719
736.401789	21.05	719
737.411167	21.05	958
745.439951	21.05	1916
799.89859	21.05	1198
806.440614	21.05	1437
821.398661	21.05	2156
822.407154	21.05	1916
853.414142	21.05	719
905.437484	21.05	719
905.488501	21.05	495.35
931.501241	21.05	958
1288.621082	21.05	3196
506.253751	21.09	729
509.745014	21.09	9153
533.271281	21.09	1639
533.323485	21.09	134.89
554.29682	21.09	729
561.311044	21.09	911
601.288506	21.09	2223
603.326206	21.09	546
606.795506	21.09	911
614.824008	21.09	1457
615.310254	21.09	1275
616.306986	21.09	729
628.358804	21.09	911
635.29923	21.09	546
636.307397	21.09	911
636.389369	21.09	139.54
647.293129	21.09	349.8
647.329075	21.09	729
656.310716	21.09	1275
674.826614	21.09	911
712.833808	21.09	1093
713.42272	21.09	546
715.405291	21.09	546
715.880924	21.09	1457
716.376216	21.09	1457
718.325611	21.09	364
725.889089	21.09	911
728.344173	21.09	911
728.787781	21.09	296.89
728.818294	21.09	281.54
728.852623	21.09	729
767.350854	21.09	546
772.43049	21.09	1093
785.411197	21.09	1093
801.402113	21.09	729
805.42136	21.09	729
812.409157	21.09	3548
812.457482	21.09	2762.43
813.412367	21.09	729
813.465145	21.09	1275
815.892879	21.09	911
816.413471	21.09	729
832.315825	21.09	546
851.425209	21.09	1477
852.423861	21.09	911
901.428686	21.09	2775
904.439721	21.09	911
934.447638	21.09	546
1016.475608	21.09	6841
1018.480411	21.09	2004
1290.630279	21.09	1457
388.223375	21.13	875
406.736776	21.13	1575
451.218754	21.13	1925
508.744586	21.13	34506
509.244329	21.13	35925
521.797292	21.13	1050
536.299324	21.13	1050
537.281347	21.13	1225
542.336505	21.13	700
543.603989	21.13	1925
545.309196	21.13	1050
558.318166	21.13	700
573.310165	21.13	4098
577.811459	21.13	1575
578.283482	21.13	525
588.277641	21.13	1050
598.80797	21.13	875
600.952305	21.13	3529
601.621122	21.13	1225
602.296997	21.13	700
604.813359	21.13	350
609.332486	21.13	1050
609.974366	21.13	1050
615.808046	21.13	1050
632.346951	21.13	700
637.313764	21.13	2275
654.812882	21.13	1225
664.824867	21.13	3262
673.824917	21.13	1225
674.331014	21.13	1750
674.371372	21.13	707.26
675.33197	21.13	525
676.817234	21.13	2933
677.319921	21.13	1836
683.327741	21.13	2275
684.303109	21.13	341.44
684.351157	21.13	525
696.341374	21.13	525
711.337048	21.13	525
721.391642	21.13	1400
722.386523	21.13	875
732.843681	21.13	875
746.438659	21.13	700
775.430274	21.13	1777
786.460381	21.13	875
831.451053	21.13	700
864.407512	21.13	525
885.40621	21.13	700
900.923431	21.13	3619
962.507987	21.13	525
973.52463	21.13	700
1017.478155	21.13	4097
1099.569867	21.13	875
378.741962	21.18	825
407.238779	21.18	619
426.217911	21.18	1443
466.257778	21.18	1031
479.266424	21.18	825
487.251911	21.18	619
489.26247	21.18	412
497.238746	21.18	750.25
497.273402	21.18	825
510.249136	21.18	1856
520.790635	21.18	3576
521.293172	21.18	2268
527.265012	21.18	1031
529.278069	21.18	825
543.798358	21.18	1237
550.78564	21.18	2268
571.305861	21.18	825
573.814329	21.18	1650
576.288396	21.18	1031
583.286063	21.18	619
613.793683	21.18	1237
614.29433	21.18	825
631.370302	21.18	619
634.392765	21.18	1856
639.308217	21.18	619
646.83192	21.18	1237
647.802653	21.18	619
663.816994	21.18	619
665.32863	21.18	2680
671.445795	21.18	2062
677.820083	21.18	1443
699.367012	21.18	825
704.311437	21.18	427
710.361271	21.18	619
713.830339	21.18	825
729.409618	21.18	825
752.37108	21.18	619
759.39791	21.18	619
771.433023	21.18	2062
776.456641	21.18	825
791.441954	21.18	1856
815.401309	21.18	2474
837.405529	21.18	825
901.921622	21.18	1443
913.930348	21.18	825
1069.493275	21.18	825
1143.613469	21.18	1237
381.875061	21.22	2204
396.226044	21.22	551
451.545499	21.22	918
472.756619	21.22	1469
481.252349	21.22	1102
493.775829	21.22	1102
502.264276	21.22	1469
522.299879	21.22	735
531.292248	21.22	918
533.277353	21.22	1102
543.934272	21.22	1469
544.307132	21.22	1653
550.2892	21.22	4153
551.289951	21.22	1102
566.308773	21.22	735
567.785732	21.22	1484
568.772229	21.22	4075
569.781136	21.22	735
578.314199	21.22	1286
580.310128	21.22	735
584.302658	21.22	551
585.318567	21.22	400.99
585.359586	21.22	1469
589.279576	21.22	738.65
589.310444	21.22	918
591.280786	21.22	551
607.296965	21.22	918
608.331402	21.22	551
611.824634	21.22	735
613.29652	21.22	1286
621.324864	21.22	735
621.367125	21.22	644.12
633.818655	21.22	1102
640.791551	21.22	735
644.363079	21.22	735
662.339088	21.22	735
665.824232	21.22	1469
667.29059	21.22	367
668.304576	21.22	918
668.355711	21.22	891.9
683.316449	21.22	1286
712.996888	21.22	918
716.879201	21.22	1102
737.380262	21.22	551
743.431357	21.22	1102
744.433282	21.22	735
748.415684	21.22	918
755.462896	21.22	4576
779.419591	21.22	1286
790.383962	21.22	1102
790.888332	21.22	1102
813.452562	21.22	735
814.89975	21.22	2785
816.421045	21.22	367
852.439663	21.22	735
905.462257	21.22	918
944.499558	21.22	1102
1145.616353	21.22	918
378.236579	21.27	1770
462.236038	21.27	805
466.251275	21.27	644
479.269916	21.27	483
523.275686	21.27	805
527.599218	21.27	483
558.288936	21.27	966
563.317032	21.27	644
567.287585	21.27	2618
569.275376	21.27	3074
572.309149	21.27	13954
572.809605	21.27	8769
576.789668	21.27	805
577.31898	21.27	483
599.789329	21.27	483
606.281577	21.27	2253
618.786022	21.27	805
619.274147	21.27	483
628.435058	21.27	483
631.289573	21.27	322
636.792114	21.27	1288
